NWE_02x02
       i       j     height (m a.s.l.)
     117      56     5.314470E+02
     117      57     1.035370E+03
     117      58     1.586910E+03
     117      59     1.787650E+03
     117      60     1.733280E+03
     117      61     1.949360E+03
     117      62     2.006900E+03
     117      63     1.562060E+03
     117      64     1.131050E+03
     117      65     8.540910E+02
     117      66     6.179020E+02
     117      67     5.166870E+02
     117      68     4.866430E+02
     117      69     4.537810E+02
     117      70     4.211840E+02
     117      71     4.176040E+02
     117      72     4.441660E+02
     117      73     4.555750E+02
     117      74     4.618580E+02
     117      75     4.883380E+02
     117      76     5.217400E+02
     117      77     5.503080E+02
     117      78     5.586060E+02
     117      79     4.946630E+02
     117      80     3.784150E+02
     117      81     2.804740E+02
     117      82     2.023310E+02
     117      83     1.511300E+02
     117      84     1.291830E+02
     117      85     1.025420E+02
     117      86     8.084180E+01
     117      87     7.466830E+01
     117      88     6.064060E+01
     117      89     4.322470E+01
     117      90     3.279390E+01
     117      91     3.268800E+01
     117      92     4.590650E+01
     117      93     5.759030E+01
     117      94     5.519140E+01
     117      95     4.451090E+01
     117      96     3.514990E+01
     117      97     2.069780E+01
     117      98     3.735290E+00
     117      99     1.474800E-01
     117     100     2.551840E+00
     117     101     4.404960E+00
     117     102     1.129480E+01
     117     103     2.465240E+01
     117     104     2.957940E+01
     117     105     2.119300E+01
     117     106     1.067200E+01
     117     107     3.619170E+00
     117     108     2.460150E-01
     117     109     4.562940E-03
     117     110     1.598200E-02
     117     111     4.913000E-01
     117     112     5.632860E+00
     117     113     1.549150E+01
     117     114     3.048530E+01
     117     115     4.481040E+01
     117     116     5.347110E+01
     117     117     5.751860E+01
     117     118     6.456770E+01
     117     119     8.815990E+01
     117     120     1.221640E+02
     117     121     1.436800E+02
     117     122     1.471270E+02
     117     123     1.537580E+02
     117     124     1.760130E+02
     117     125     1.944520E+02
     117     126     2.178750E+02
     117     127     2.497680E+02
     117     128     2.755650E+02
     117     129     3.017380E+02
     117     130     3.257110E+02
     117     131     3.849970E+02
     117     132     4.784100E+02
     117     133     5.822110E+02
     117     134     7.102400E+02
     117     135     7.743350E+02
     117     136     7.720420E+02
     117     137     8.083580E+02
     117     138     8.410070E+02
     117     139     8.474450E+02
     117     140     8.883210E+02
     117     141     8.958080E+02
     117     142     8.023270E+02
     117     143     6.860320E+02
     117     144     5.646210E+02
     117     145     4.296780E+02
     117     146     3.317080E+02
     117     147     2.765240E+02
     117     148     2.464790E+02
     117     149     2.296020E+02
     117     150     2.174670E+02
     117     151     1.799130E+02
     117     152     1.009450E+02
     117     153     3.527280E+01
     117     154     2.251110E+01
     117     155     1.390000E+01
     117     156     4.029210E+00
     117     157     1.955030E+00
     117     158     6.314590E-01
     117     159     3.132790E-01
     117     160     8.474590E-02
     117     161     1.571090E-02
     117     162     9.656260E-04
     117     163     1.780720E-02
     117     164     2.341690E-01
     117     165     2.637000E-01
     117     166     2.274900E-02
     117     167     6.475470E-04
     117     168     6.241390E-02
     117     169     3.910820E-03
     117     170     0.000000E+00
     117     171     0.000000E+00
     117     172     0.000000E+00
     117     173     0.000000E+00
     117     174     0.000000E+00
     117     175     0.000000E+00
     117     176     0.000000E+00
     117     177     0.000000E+00
     117     178     0.000000E+00
     117     179     0.000000E+00
     117     180     0.000000E+00
     117     181     0.000000E+00
     117     182     0.000000E+00
     117     183     0.000000E+00
     117     184     0.000000E+00
     117     185     0.000000E+00
     117     186     0.000000E+00
     117     187     0.000000E+00
     118       1     0.000000E+00
     118       2     3.168360E-03
     118       3     0.000000E+00
     118       4     0.000000E+00
     118       5     0.000000E+00
     118       6     0.000000E+00
     118       7     1.901170E-03
     118       8     0.000000E+00
     118       9     5.187950E+00
     118      10     1.434810E+01
     118      11     7.328560E+00
     118      12     0.000000E+00
     118      13     0.000000E+00
     118      14     0.000000E+00
     118      15     7.138190E-02
     118      16     1.795330E+00
     118      17     1.612000E-01
     118      18     0.000000E+00
     118      19     1.007690E-01
     118      20     0.000000E+00
     118      21     0.000000E+00
     118      22     0.000000E+00
     118      23     0.000000E+00
     118      24     0.000000E+00
     118      25     0.000000E+00
     118      26     0.000000E+00
     118      27     0.000000E+00
     118      28     0.000000E+00
     118      29     0.000000E+00
     118      30     0.000000E+00
     118      31     1.900790E-03
     118      32     4.768840E-02
     118      33     0.000000E+00
     118      34     0.000000E+00
     118      35     6.998410E-02
     118      36     4.840500E+01
     118      37     2.207040E+02
     118      38     3.364410E+02
     118      39     3.452320E+02
     118      40     3.622140E+02
     118      41     3.599820E+02
     118      42     3.385250E+02
     118      43     3.964960E+02
     118      44     5.541670E+02
     118      45     6.866810E+02
     118      46     5.308830E+02
     118      47     1.952570E+02
     118      48     1.614040E+01
     118      49     3.750290E+00
     118      50     1.863650E+00
     118      51     2.448830E+00
     118      52     3.527220E+00
     118      53     3.442930E+00
     118      54     8.400080E+00
     118      55     6.931440E+01
     118      56     3.331650E+02
     118      57     8.285910E+02
     118      58     1.421600E+03
     118      59     1.728320E+03
     118      60     1.793310E+03
     118      61     2.053810E+03
     118      62     2.110720E+03
     118      63     1.597490E+03
     118      64     1.097030E+03
     118      65     8.114050E+02
     118      66     5.846360E+02
     118      67     5.004020E+02
     118      68     4.786510E+02
     118      69     4.525300E+02
     118      70     4.157060E+02
     118      71     4.053370E+02
     118      72     4.396960E+02
     118      73     4.579440E+02
     118      74     4.746390E+02
     118      75     5.141590E+02
     118      76     5.511120E+02
     118      77     5.760470E+02
     118      78     5.794920E+02
     118      79     5.104140E+02
     118      80     3.822280E+02
     118      81     2.726970E+02
     118      82     1.905780E+02
     118      83     1.364290E+02
     118      84     1.113180E+02
     118      85     8.988400E+01
     118      86     8.049610E+01
     118      87     7.877010E+01
     118      88     5.807180E+01
     118      89     3.705910E+01
     118      90     3.047460E+01
     118      91     3.652150E+01
     118      92     5.479730E+01
     118      93     6.707910E+01
     118      94     6.058940E+01
     118      95     4.509010E+01
     118      96     3.579650E+01
     118      97     2.382210E+01
     118      98     5.715370E+00
     118      99     5.000610E-02
     118     100     1.893800E+00
     118     101     4.624330E+00
     118     102     1.090940E+01
     118     103     2.048420E+01
     118     104     2.359560E+01
     118     105     1.921960E+01
     118     106     1.290150E+01
     118     107     5.834380E+00
     118     108     8.339020E-01
     118     109     1.052710E-01
     118     110     3.139130E-02
     118     111     4.428770E+00
     118     112     1.895670E+01
     118     113     3.493850E+01
     118     114     5.332980E+01
     118     115     7.232530E+01
     118     116     8.030770E+01
     118     117     7.720020E+01
     118     118     7.434310E+01
     118     119     8.814430E+01
     118     120     1.161600E+02
     118     121     1.383350E+02
     118     122     1.465600E+02
     118     123     1.558140E+02
     118     124     1.744190E+02
     118     125     1.854030E+02
     118     126     2.135560E+02
     118     127     2.627780E+02
     118     128     2.952770E+02
     118     129     3.163430E+02
     118     130     3.389690E+02
     118     131     3.985810E+02
     118     132     4.904430E+02
     118     133     5.976380E+02
     118     134     7.301940E+02
     118     135     7.707330E+02
     118     136     7.386970E+02
     118     137     7.820010E+02
     118     138     8.261280E+02
     118     139     8.440960E+02
     118     140     9.011420E+02
     118     141     9.328770E+02
     118     142     8.536670E+02
     118     143     7.094880E+02
     118     144     5.868820E+02
     118     145     4.948220E+02
     118     146     4.287420E+02
     118     147     3.552160E+02
     118     148     2.797860E+02
     118     149     2.593090E+02
     118     150     2.790410E+02
     118     151     2.562290E+02
     118     152     1.558970E+02
     118     153     7.172470E+01
     118     154     6.139890E+01
     118     155     4.889140E+01
     118     156     2.463100E+01
     118     157     9.343040E+00
     118     158     1.716320E+00
     118     159     5.989580E-01
     118     160     2.561680E-01
     118     161     4.282960E-02
     118     162     9.656260E-04
     118     163     2.176690E-02
     118     164     3.198870E-01
     118     165     1.582310E+00
     118     166     2.717020E+00
     118     167     7.923550E-01
     118     168     6.241390E-02
     118     169     3.238170E-02
     118     170     0.000000E+00
     118     171     0.000000E+00
     118     172     0.000000E+00
     118     173     0.000000E+00
     118     174     0.000000E+00
     118     175     0.000000E+00
     118     176     0.000000E+00
     118     177     0.000000E+00
     118     178     0.000000E+00
     118     179     0.000000E+00
     118     180     0.000000E+00
     118     181     0.000000E+00
     118     182     0.000000E+00
     118     183     0.000000E+00
     118     184     0.000000E+00
     118     185     0.000000E+00
     118     186     0.000000E+00
     118     187     0.000000E+00
     119       1     0.000000E+00
     119       2     0.000000E+00
     119       3     3.338520E-02
     119       4     1.234180E-01
     119       5     9.937080E-02
     119       6     1.345110E-02
     119       7     0.000000E+00
     119       8     0.000000E+00
     119       9     1.286830E+00
     119      10     3.558950E+00
     119      11     1.817790E+00
     119      12     0.000000E+00
     119      13     0.000000E+00
     119      14     0.000000E+00
     119      15     5.409610E-01
     119      16     3.179850E+00
     119      17     0.000000E+00
     119      18     0.000000E+00
     119      19     2.836840E-01
     119      20     8.281290E-03
     119      21     0.000000E+00
     119      22     0.000000E+00
     119      23     0.000000E+00
     119      24     0.000000E+00
     119      25     0.000000E+00
     119      26     0.000000E+00
     119      27     0.000000E+00
     119      28     0.000000E+00
     119      29     0.000000E+00
     119      30     0.000000E+00
     119      31     3.874300E-05
     119      32     0.000000E+00
     119      33     0.000000E+00
     119      34     1.078080E-02
     119      35     7.823410E-01
     119      36     5.500220E+01
     119      37     1.845680E+02
     119      38     2.785970E+02
     119      39     3.050950E+02
     119      40     3.272700E+02
     119      41     3.144170E+02
     119      42     3.164580E+02
     119      43     4.182090E+02
     119      44     5.549760E+02
     119      45     5.986890E+02
     119      46     4.069930E+02
     119      47     1.170570E+02
     119      48     4.550060E+00
     119      49     1.049970E+00
     119      50     8.952320E-01
     119      51     1.247790E+00
     119      52     1.170010E+00
     119      53     4.487810E-01
     119      54     3.345190E+00
     119      55     2.662890E+01
     119      56     2.061850E+02
     119      57     6.990070E+02
     119      58     1.270520E+03
     119      59     1.622200E+03
     119      60     1.803870E+03
     119      61     2.107270E+03
     119      62     2.160360E+03
     119      63     1.631640E+03
     119      64     1.122350E+03
     119      65     8.276300E+02
     119      66     5.834050E+02
     119      67     4.886000E+02
     119      68     4.697960E+02
     119      69     4.466910E+02
     119      70     4.063260E+02
     119      71     3.988950E+02
     119      72     4.414370E+02
     119      73     4.630490E+02
     119      74     4.858610E+02
     119      75     5.316860E+02
     119      76     5.706540E+02
     119      77     5.906940E+02
     119      78     5.968700E+02
     119      79     5.371870E+02
     119      80     3.970940E+02
     119      81     2.714010E+02
     119      82     1.863730E+02
     119      83     1.311140E+02
     119      84     1.045310E+02
     119      85     8.722290E+01
     119      86     8.587160E+01
     119      87     8.512220E+01
     119      88     5.782300E+01
     119      89     3.340290E+01
     119      90     2.957820E+01
     119      91     4.072090E+01
     119      92     6.200460E+01
     119      93     7.291510E+01
     119      94     6.375830E+01
     119      95     4.466780E+01
     119      96     3.230870E+01
     119      97     2.231050E+01
     119      98     7.147530E+00
     119      99     4.359250E-01
     119     100     1.140030E+00
     119     101     4.204470E+00
     119     102     9.085240E+00
     119     103     1.454830E+01
     119     104     1.590430E+01
     119     105     1.510230E+01
     119     106     1.356950E+01
     119     107     8.237390E+00
     119     108     3.307250E+00
     119     109     2.322110E+00
     119     110     3.381800E+00
     119     111     1.559160E+01
     119     112     4.185680E+01
     119     113     6.284540E+01
     119     114     8.241140E+01
     119     115     1.053990E+02
     119     116     1.106430E+02
     119     117     9.558500E+01
     119     118     7.970280E+01
     119     119     8.076380E+01
     119     120     9.848860E+01
     119     121     1.177470E+02
     119     122     1.323400E+02
     119     123     1.475620E+02
     119     124     1.642320E+02
     119     125     1.757550E+02
     119     126     2.098710E+02
     119     127     2.648690E+02
     119     128     3.020530E+02
     119     129     3.258510E+02
     119     130     3.553460E+02
     119     131     4.153310E+02
     119     132     4.964770E+02
     119     133     6.032180E+02
     119     134     7.316950E+02
     119     135     7.518880E+02
     119     136     7.164130E+02
     119     137     7.752410E+02
     119     138     8.232490E+02
     119     139     8.407520E+02
     119     140     9.069640E+02
     119     141     9.617210E+02
     119     142     8.898960E+02
     119     143     7.191840E+02
     119     144     5.978130E+02
     119     145     5.396250E+02
     119     146     5.025820E+02
     119     147     4.287130E+02
     119     148     3.217030E+02
     119     149     2.900280E+02
     119     150     3.356860E+02
     119     151     3.414010E+02
     119     152     2.353340E+02
     119     153     1.358310E+02
     119     154     1.304680E+02
     119     155     1.170820E+02
     119     156     6.921490E+01
     119     157     2.557750E+01
     119     158     4.438580E+00
     119     159     2.780080E+00
     119     160     5.678020E-01
     119     161     4.282960E-02
     119     162     9.656260E-04
     119     163     2.176690E-02
     119     164     3.198870E-01
     119     165     5.113800E+00
     119     166     1.249250E+01
     119     167     5.948380E+00
     119     168     6.241390E-02
     119     169     3.238170E-02
     119     170     0.000000E+00
     119     171     0.000000E+00
     119     172     0.000000E+00
     119     173     0.000000E+00
     119     174     0.000000E+00
     119     175     0.000000E+00
     119     176     0.000000E+00
     119     177     0.000000E+00
     119     178     0.000000E+00
     119     179     0.000000E+00
     119     180     0.000000E+00
     119     181     0.000000E+00
     119     182     0.000000E+00
     119     183     0.000000E+00
     119     184     0.000000E+00
     119     185     0.000000E+00
     119     186     0.000000E+00
     119     187     0.000000E+00
     120       1     0.000000E+00
     120       2     0.000000E+00
     120       3     1.234220E-01
     120       4     4.596870E-01
     120       5     3.542040E-01
     120       6     1.656310E-02
     120       7     0.000000E+00
     120       8     1.152200E-01
     120       9     0.000000E+00
     120      10     0.000000E+00
     120      11     0.000000E+00
     120      12     0.000000E+00
     120      13     0.000000E+00
     120      14     4.285820E+00
     120      15     3.276580E+01
     120      16     6.212490E+01
     120      17     4.776210E+01
     120      18     9.233530E+00
     120      19     0.000000E+00
     120      20     0.000000E+00
     120      21     0.000000E+00
     120      22     0.000000E+00
     120      23     0.000000E+00
     120      24     0.000000E+00
     120      25     0.000000E+00
     120      26     0.000000E+00
     120      27     0.000000E+00
     120      28     0.000000E+00
     120      29     0.000000E+00
     120      30     0.000000E+00
     120      31     0.000000E+00
     120      32     0.000000E+00
     120      33     4.498900E-01
     120      34     2.834470E+01
     120      35     6.657580E+01
     120      36     7.402430E+01
     120      37     1.267110E+02
     120      38     2.189110E+02
     120      39     3.063300E+02
     120      40     3.521270E+02
     120      41     3.272290E+02
     120      42     3.551300E+02
     120      43     4.890730E+02
     120      44     5.554700E+02
     120      45     4.567480E+02
     120      46     2.507780E+02
     120      47     5.489120E+01
     120      48     3.500370E-01
     120      49     0.000000E+00
     120      50     1.042410E-01
     120      51     3.926550E-01
     120      52     3.247830E-01
     120      53     7.000650E-02
     120      54     4.607830E-01
     120      55     4.653650E+00
     120      56     1.173980E+02
     120      57     5.708350E+02
     120      58     1.122020E+03
     120      59     1.495540E+03
     120      60     1.722000E+03
     120      61     2.049880E+03
     120      62     2.126490E+03
     120      63     1.629690E+03
     120      64     1.172260E+03
     120      65     8.855250E+02
     120      66     5.972100E+02
     120      67     4.730590E+02
     120      68     4.576130E+02
     120      69     4.343420E+02
     120      70     3.969750E+02
     120      71     4.132510E+02
     120      72     4.706300E+02
     120      73     4.833210E+02
     120      74     4.944480E+02
     120      75     5.353060E+02
     120      76     5.738850E+02
     120      77     5.945640E+02
     120      78     6.158600E+02
     120      79     5.729700E+02
     120      80     4.201960E+02
     120      81     2.767520E+02
     120      82     1.912580E+02
     120      83     1.371280E+02
     120      84     1.057790E+02
     120      85     8.768720E+01
     120      86     9.006820E+01
     120      87     8.760930E+01
     120      88     5.698690E+01
     120      89     3.251940E+01
     120      90     3.049700E+01
     120      91     4.431160E+01
     120      92     6.587090E+01
     120      93     7.469750E+01
     120      94     6.542210E+01
     120      95     4.544390E+01
     120      96     2.919040E+01
     120      97     1.947850E+01
     120      98     7.886880E+00
     120      99     8.619570E-01
     120     100     5.727420E-01
     120     101     2.675380E+00
     120     102     4.841120E+00
     120     103     7.198330E+00
     120     104     8.426620E+00
     120     105     1.199450E+01
     120     106     1.736710E+01
     120     107     1.632630E+01
     120     108     1.217710E+01
     120     109     1.050380E+01
     120     110     1.395830E+01
     120     111     3.520920E+01
     120     112     7.121350E+01
     120     113     9.621200E+01
     120     114     1.151520E+02
     120     115     1.391420E+02
     120     116     1.387840E+02
     120     117     1.085850E+02
     120     118     7.974070E+01
     120     119     7.050080E+01
     120     120     7.898480E+01
     120     121     9.457530E+01
     120     122     1.143360E+02
     120     123     1.353050E+02
     120     124     1.516060E+02
     120     125     1.670540E+02
     120     126     2.028650E+02
     120     127     2.525210E+02
     120     128     2.961550E+02
     120     129     3.372430E+02
     120     130     3.763450E+02
     120     131     4.293760E+02
     120     132     4.999210E+02
     120     133     6.004060E+02
     120     134     7.065260E+02
     120     135     7.108990E+02
     120     136     6.954830E+02
     120     137     7.730300E+02
     120     138     8.190310E+02
     120     139     8.266600E+02
     120     140     8.994060E+02
     120     141     9.745200E+02
     120     142     9.015990E+02
     120     143     7.194980E+02
     120     144     5.983270E+02
     120     145     5.551800E+02
     120     146     5.460680E+02
     120     147     4.851630E+02
     120     148     3.744180E+02
     120     149     3.375150E+02
     120     150     3.786830E+02
     120     151     4.050750E+02
     120     152     3.299280E+02
     120     153     2.429510E+02
     120     154     2.359250E+02
     120     155     2.118690E+02
     120     156     1.330200E+02
     120     157     5.693590E+01
     120     158     1.569680E+01
     120     159     1.699770E+01
     120     160     5.177070E+00
     120     161     9.992950E-02
     120     162     9.656260E-04
     120     163     2.960740E-02
     120     164     3.198870E-01
     120     165     7.187550E+00
     120     166     2.151930E+01
     120     167     1.426390E+01
     120     168     1.437630E+00
     120     169     3.238170E-02
     120     170     2.048980E-02
     120     171     0.000000E+00
     120     172     0.000000E+00
     120     173     0.000000E+00
     120     174     0.000000E+00
     120     175     0.000000E+00
     120     176     0.000000E+00
     120     177     0.000000E+00
     120     178     0.000000E+00
     120     179     0.000000E+00
     120     180     0.000000E+00
     120     181     0.000000E+00
     120     182     0.000000E+00
     120     183     0.000000E+00
     120     184     0.000000E+00
     120     185     0.000000E+00
     120     186     0.000000E+00
     120     187     0.000000E+00
     121       1     0.000000E+00
     121       2     0.000000E+00
     121       3     9.937710E-02
     121       4     3.542160E-01
     121       5     3.464130E-01
     121       6     1.675960E-01
     121       7     3.224740E-02
     121       8     0.000000E+00
     121       9     0.000000E+00
     121      10     0.000000E+00
     121      11     3.927330E-03
     121      12     0.000000E+00
     121      13     0.000000E+00
     121      14     1.680580E+01
     121      15     1.084710E+02
     121      16     1.767360E+02
     121      17     1.125650E+02
     121      18     1.557400E+01
     121      19     0.000000E+00
     121      20     0.000000E+00
     121      21     0.000000E+00
     121      22     2.663260E-04
     121      23     8.451030E-05
     121      24     0.000000E+00
     121      25     0.000000E+00
     121      26     0.000000E+00
     121      27     0.000000E+00
     121      28     0.000000E+00
     121      29     0.000000E+00
     121      30     4.772950E-03
     121      31     0.000000E+00
     121      32     0.000000E+00
     121      33     1.739520E+00
     121      34     7.055670E+01
     121      35     1.865580E+02
     121      36     2.166660E+02
     121      37     2.717430E+02
     121      38     3.994100E+02
     121      39     5.174280E+02
     121      40     5.476820E+02
     121      41     5.331640E+02
     121      42     5.665120E+02
     121      43     5.877330E+02
     121      44     5.050930E+02
     121      45     3.128300E+02
     121      46     1.172630E+02
     121      47     1.113410E+01
     121      48     0.000000E+00
     121      49     0.000000E+00
     121      50     0.000000E+00
     121      51     0.000000E+00
     121      52     1.983340E-02
     121      53     0.000000E+00
     121      54     3.275170E-01
     121      55     5.410090E+00
     121      56     5.335030E+01
     121      57     3.925480E+02
     121      58     9.102160E+02
     121      59     1.324720E+03
     121      60     1.577610E+03
     121      61     1.916750E+03
     121      62     2.024060E+03
     121      63     1.600970E+03
     121      64     1.213460E+03
     121      65     9.137240E+02
     121      66     5.851900E+02
     121      67     4.529640E+02
     121      68     4.405500E+02
     121      69     4.158110E+02
     121      70     3.948810E+02
     121      71     4.557960E+02
     121      72     5.371350E+02
     121      73     5.244540E+02
     121      74     4.986940E+02
     121      75     5.241700E+02
     121      76     5.670640E+02
     121      77     5.943900E+02
     121      78     6.301770E+02
     121      79     6.078750E+02
     121      80     4.533780E+02
     121      81     2.947130E+02
     121      82     2.026900E+02
     121      83     1.443710E+02
     121      84     1.073150E+02
     121      85     8.885940E+01
     121      86     9.167400E+01
     121      87     8.467500E+01
     121      88     5.392320E+01
     121      89     3.314210E+01
     121      90     3.265130E+01
     121      91     4.613740E+01
     121      92     6.573250E+01
     121      93     7.352620E+01
     121      94     6.595100E+01
     121      95     4.688640E+01
     121      96     2.778950E+01
     121      97     1.708660E+01
     121      98     7.822990E+00
     121      99     1.025780E+00
     121     100     2.469970E-01
     121     101     1.313940E+00
     121     102     1.440560E+00
     121     103     3.251290E+00
     121     104     5.886080E+00
     121     105     1.237060E+01
     121     106     2.494060E+01
     121     107     3.222340E+01
     121     108     3.088970E+01
     121     109     2.887740E+01
     121     110     3.543190E+01
     121     111     6.197450E+01
     121     112     1.018470E+02
     121     113     1.268660E+02
     121     114     1.437690E+02
     121     115     1.689360E+02
     121     116     1.649240E+02
     121     117     1.203090E+02
     121     118     7.894340E+01
     121     119     6.054050E+01
     121     120     5.984000E+01
     121     121     7.279760E+01
     121     122     9.602980E+01
     121     123     1.180750E+02
     121     124     1.338220E+02
     121     125     1.555440E+02
     121     126     1.948120E+02
     121     127     2.403790E+02
     121     128     2.891320E+02
     121     129     3.480740E+02
     121     130     3.986740E+02
     121     131     4.461340E+02
     121     132     5.040390E+02
     121     133     5.840130E+02
     121     134     6.576830E+02
     121     135     6.588040E+02
     121     136     6.746250E+02
     121     137     7.609740E+02
     121     138     7.943310E+02
     121     139     7.874440E+02
     121     140     8.563540E+02
     121     141     9.490350E+02
     121     142     8.879280E+02
     121     143     7.010850E+02
     121     144     5.764300E+02
     121     145     5.558770E+02
     121     146     5.832760E+02
     121     147     5.381870E+02
     121     148     4.401180E+02
     121     149     4.053750E+02
     121     150     4.220150E+02
     121     151     4.476440E+02
     121     152     4.127980E+02
     121     153     3.620120E+02
     121     154     3.556750E+02
     121     155     3.035210E+02
     121     156     1.995850E+02
     121     157     1.115190E+02
     121     158     5.255590E+01
     121     159     5.055740E+01
     121     160     1.946360E+01
     121     161     3.163300E-01
     121     162     9.656260E-04
     121     163     2.960740E-02
     121     164     3.198870E-01
     121     165     7.187550E+00
     121     166     2.488850E+01
     121     167     2.152530E+01
     121     168     4.436450E+00
     121     169     3.238170E-02
     121     170     2.048980E-02
     121     171     0.000000E+00
     121     172     0.000000E+00
     121     173     0.000000E+00
     121     174     0.000000E+00
     121     175     0.000000E+00
     121     176     0.000000E+00
     121     177     0.000000E+00
     121     178     0.000000E+00
     121     179     0.000000E+00
     121     180     0.000000E+00
     121     181     0.000000E+00
     121     182     0.000000E+00
     121     183     0.000000E+00
     121     184     0.000000E+00
     121     185     0.000000E+00
     121     186     0.000000E+00
     121     187     0.000000E+00
     122       1     0.000000E+00
     122       2     0.000000E+00
     122       3     1.345330E-02
     122       4     1.656940E-02
     122       5     1.676000E-01
     122       6     3.268610E-01
     122       7     1.250690E-01
     122       8     0.000000E+00
     122       9     0.000000E+00
     122      10     1.774360E-03
     122      11     9.859780E-02
     122      12     0.000000E+00
     122      13     0.000000E+00
     122      14     5.713460E+01
     122      15     1.945820E+02
     122      16     2.381740E+02
     122      17     1.197700E+02
     122      18     1.086060E+01
     122      19     0.000000E+00
     122      20     0.000000E+00
     122      21     0.000000E+00
     122      22     8.402770E-04
     122      23     2.666360E-04
     122      24     0.000000E+00
     122      25     0.000000E+00
     122      26     0.000000E+00
     122      27     0.000000E+00
     122      28     0.000000E+00
     122      29     0.000000E+00
     122      30     0.000000E+00
     122      31     1.011490E-02
     122      32     0.000000E+00
     122      33     1.415660E+01
     122      34     1.444430E+02
     122      35     3.262240E+02
     122      36     4.857780E+02
     122      37     6.055400E+02
     122      38     7.221270E+02
     122      39     8.522440E+02
     122      40     8.832030E+02
     122      41     8.388910E+02
     122      42     7.542020E+02
     122      43     5.806010E+02
     122      44     3.747460E+02
     122      45     1.807730E+02
     122      46     4.225760E+01
     122      47     0.000000E+00
     122      48     0.000000E+00
     122      49     5.506710E-02
     122      50     0.000000E+00
     122      51     0.000000E+00
     122      52     0.000000E+00
     122      53     0.000000E+00
     122      54     1.322050E-01
     122      55     3.476750E+00
     122      56     1.779950E+01
     122      57     2.303040E+02
     122      58     6.912460E+02
     122      59     1.146170E+03
     122      60     1.445850E+03
     122      61     1.801810E+03
     122      62     1.923740E+03
     122      63     1.568250E+03
     122      64     1.226230E+03
     122      65     9.060270E+02
     122      66     5.724530E+02
     122      67     4.467240E+02
     122      68     4.260670E+02
     122      69     3.969560E+02
     122      70     4.069540E+02
     122      71     5.230690E+02
     122      72     6.201690E+02
     122      73     5.673950E+02
     122      74     4.914170E+02
     122      75     4.935490E+02
     122      76     5.467680E+02
     122      77     5.797110E+02
     122      78     6.110820E+02
     122      79     6.163370E+02
     122      80     4.919220E+02
     122      81     3.273840E+02
     122      82     2.172640E+02
     122      83     1.465970E+02
     122      84     1.060380E+02
     122      85     9.112680E+01
     122      86     9.170550E+01
     122      87     7.749490E+01
     122      88     4.922140E+01
     122      89     3.483720E+01
     122      90     3.563180E+01
     122      91     4.700710E+01
     122      92     6.425640E+01
     122      93     7.261340E+01
     122      94     6.581250E+01
     122      95     4.571050E+01
     122      96     2.451970E+01
     122      97     1.349770E+01
     122      98     7.030580E+00
     122      99     1.692260E+00
     122     100     3.837930E-01
     122     101     6.598120E-01
     122     102     4.310340E-01
     122     103     4.202190E+00
     122     104     9.805830E+00
     122     105     1.692100E+01
     122     106     3.367210E+01
     122     107     5.115680E+01
     122     108     5.610400E+01
     122     109     5.570350E+01
     122     110     6.543060E+01
     122     111     9.315270E+01
     122     112     1.295880E+02
     122     113     1.513330E+02
     122     114     1.669370E+02
     122     115     1.952970E+02
     122     116     1.911630E+02
     122     117     1.364760E+02
     122     118     8.513200E+01
     122     119     5.764210E+01
     122     120     4.655620E+01
     122     121     5.421230E+01
     122     122     7.546330E+01
     122     123     9.436440E+01
     122     124     1.121490E+02
     122     125     1.462310E+02
     122     126     1.928610E+02
     122     127     2.336840E+02
     122     128     2.820230E+02
     122     129     3.521930E+02
     122     130     4.151910E+02
     122     131     4.638420E+02
     122     132     5.087150E+02
     122     133     5.614890E+02
     122     134     6.048340E+02
     122     135     6.185520E+02
     122     136     6.698110E+02
     122     137     7.476730E+02
     122     138     7.592690E+02
     122     139     7.433430E+02
     122     140     8.008290E+02
     122     141     8.993890E+02
     122     142     8.546010E+02
     122     143     6.674000E+02
     122     144     5.484340E+02
     122     145     5.602400E+02
     122     146     6.233600E+02
     122     147     5.995270E+02
     122     148     5.141390E+02
     122     149     4.741220E+02
     122     150     4.674590E+02
     122     151     4.867510E+02
     122     152     4.766020E+02
     122     153     4.511750E+02
     122     154     4.439180E+02
     122     155     3.729360E+02
     122     156     2.629560E+02
     122     157     1.803790E+02
     122     158     1.154850E+02
     122     159     1.073520E+02
     122     160     5.252700E+01
     122     161     5.986370E+00
     122     162     0.000000E+00
     122     163     2.960740E-02
     122     164     3.384820E-01
     122     165     7.187550E+00
     122     166     2.603540E+01
     122     167     2.721580E+01
     122     168     9.337910E+00
     122     169     7.448520E-01
     122     170     2.048980E-02
     122     171     8.148320E-04
     122     172     0.000000E+00
     122     173     0.000000E+00
     122     174     0.000000E+00
     122     175     0.000000E+00
     122     176     0.000000E+00
     122     177     0.000000E+00
     122     178     0.000000E+00
     122     179     0.000000E+00
     122     180     0.000000E+00
     122     181     0.000000E+00
     122     182     0.000000E+00
     122     183     0.000000E+00
     122     184     0.000000E+00
     122     185     0.000000E+00
     122     186     0.000000E+00
     122     187     0.000000E+00
     123       1     0.000000E+00
     123       2     1.901330E-03
     123       3     0.000000E+00
     123       4     0.000000E+00
     123       5     3.224680E-02
     123       6     1.250690E-01
     123       7     5.175830E-02
     123       8     0.000000E+00
