 Substance:    Pb                                                                                                                                                                                                                                                                                                                                                       
 Grid Type: GLOB_3x3
 Source: FOREGS                                                                                                                                                                                                                                                                                                                                                         
 TimeResol: yearly                                                                                                                                                                                                                                                                                                                                                      
 Period: 2022
 Units: mg/kg                                                                                                                                                                                                                                                                                                                                                           
 LU number:     3                                                                                                                                                                                                                                                                                                                                                       
 LU types: BRN, URB, ARB                                                                                                                                                                                                                                                                                                                                                
                                                                                                                                                                                                                                                                                                                                                                        
 i       j       Barren         Urban           Arable                                                                                                                                                                                                                                                                                                                  
   32     58   0.277442E+01   0.110000E+02   0.110000E+02
   32     59   0.000000E+00   0.000000E+00   0.000000E+00
   32     60   0.000000E+00   0.000000E+00   0.000000E+00
   33      1   0.000000E+00   0.000000E+00   0.000000E+00
   33      2   0.000000E+00   0.000000E+00   0.000000E+00
   33      3   0.000000E+00   0.000000E+00   0.000000E+00
   33      4   0.000000E+00   0.000000E+00   0.000000E+00
   33      5   0.000000E+00   0.000000E+00   0.000000E+00
   33      6   0.000000E+00   0.000000E+00   0.000000E+00
   33      7   0.000000E+00   0.000000E+00   0.000000E+00
   33      8   0.000000E+00   0.000000E+00   0.000000E+00
   33      9   0.000000E+00   0.000000E+00   0.000000E+00
   33     10   0.000000E+00   0.000000E+00   0.000000E+00
   33     11   0.000000E+00   0.000000E+00   0.000000E+00
   33     12   0.000000E+00   0.000000E+00   0.000000E+00
   33     13   0.000000E+00   0.000000E+00   0.000000E+00
   33     14   0.000000E+00   0.000000E+00   0.000000E+00
   33     15   0.000000E+00   0.000000E+00   0.000000E+00
   33     16   0.000000E+00   0.000000E+00   0.000000E+00
   33     17   0.000000E+00   0.000000E+00   0.000000E+00
   33     18   0.000000E+00   0.000000E+00   0.000000E+00
   33     19   0.000000E+00   0.000000E+00   0.000000E+00
   33     20   0.000000E+00   0.000000E+00   0.000000E+00
   33     21   0.000000E+00   0.000000E+00   0.000000E+00
   33     22   0.000000E+00   0.000000E+00   0.000000E+00
   33     23   0.000000E+00   0.000000E+00   0.000000E+00
   33     24   0.000000E+00   0.000000E+00   0.000000E+00
   33     25   0.000000E+00   0.000000E+00   0.000000E+00
   33     26   0.000000E+00   0.000000E+00   0.000000E+00
   33     27   0.000000E+00   0.000000E+00   0.000000E+00
   33     28   0.000000E+00   0.000000E+00   0.000000E+00
   33     29   0.000000E+00   0.000000E+00   0.000000E+00
   33     30   0.000000E+00   0.000000E+00   0.000000E+00
   33     31   0.000000E+00   0.000000E+00   0.000000E+00
   33     32   0.000000E+00   0.000000E+00   0.000000E+00
   33     33   0.293292E+01   0.117317E+02   0.117317E+02
   33     34   0.000000E+00   0.000000E+00   0.000000E+00
   33     35   0.000000E+00   0.000000E+00   0.000000E+00
   33     36   0.000000E+00   0.000000E+00   0.000000E+00
   33     37   0.000000E+00   0.000000E+00   0.000000E+00
   33     38   0.376671E+01   0.110076E+02   0.458515E+02
   33     39   0.000000E+00   0.000000E+00   0.000000E+00
   33     40   0.333609E+01   0.453796E+02   0.258926E+02
   33     41   0.344799E+01   0.518774E+02   0.276388E+02
   33     42   0.353401E+01   0.569358E+02   0.305277E+02
   33     43   0.382598E+01   0.740168E+02   0.364340E+02
   33     44   0.489533E+01   0.138141E+03   0.642084E+02
   33     45   0.275000E+01   0.136050E+03   0.628130E+02
   33     46   0.275000E+01   0.110000E+02   0.758548E+02
   33     47   0.409764E+01   0.901733E+02   0.421396E+02
   33     48   0.276167E+01   0.110467E+02   0.110467E+02
   33     49   0.303107E+01   0.110000E+02   0.110000E+02
   33     50   0.000000E+00   0.000000E+00   0.000000E+00
   33     51   0.000000E+00   0.000000E+00   0.000000E+00
   33     52   0.280840E+01   0.110000E+02   0.110000E+02
   33     53   0.278738E+01   0.110000E+02   0.110000E+02
   33     54   0.278283E+01   0.110000E+02   0.110000E+02
   33     55   0.277384E+01   0.110000E+02   0.110000E+02
   33     56   0.276481E+01   0.110000E+02   0.110000E+02
   33     57   0.276445E+01   0.110000E+02   0.110000E+02
   33     58   0.276352E+01   0.110000E+02   0.110000E+02
   33     59   0.000000E+00   0.000000E+00   0.000000E+00
   33     60   0.000000E+00   0.000000E+00   0.000000E+00
   34      1   0.000000E+00   0.000000E+00   0.000000E+00
   34      2   0.000000E+00   0.000000E+00   0.000000E+00
   34      3   0.000000E+00   0.000000E+00   0.000000E+00
   34      4   0.000000E+00   0.000000E+00   0.000000E+00
   34      5   0.000000E+00   0.000000E+00   0.000000E+00
   34      6   0.000000E+00   0.000000E+00   0.000000E+00
   34      7   0.000000E+00   0.000000E+00   0.000000E+00
   34      8   0.000000E+00   0.000000E+00   0.000000E+00
   34      9   0.000000E+00   0.000000E+00   0.000000E+00
   34     10   0.000000E+00   0.000000E+00   0.000000E+00
   34     11   0.000000E+00   0.000000E+00   0.000000E+00
   34     12   0.000000E+00   0.000000E+00   0.000000E+00
   34     13   0.000000E+00   0.000000E+00   0.000000E+00
   34     14   0.000000E+00   0.000000E+00   0.000000E+00
   34     15   0.000000E+00   0.000000E+00   0.000000E+00
   34     16   0.000000E+00   0.000000E+00   0.000000E+00
   34     17   0.000000E+00   0.000000E+00   0.000000E+00
   34     18   0.000000E+00   0.000000E+00   0.000000E+00
   34     19   0.000000E+00   0.000000E+00   0.000000E+00
   34     20   0.000000E+00   0.000000E+00   0.000000E+00
   34     21   0.000000E+00   0.000000E+00   0.000000E+00
   34     22   0.000000E+00   0.000000E+00   0.000000E+00
   34     23   0.000000E+00   0.000000E+00   0.000000E+00
   34     24   0.000000E+00   0.000000E+00   0.000000E+00
   34     25   0.000000E+00   0.000000E+00   0.000000E+00
   34     26   0.000000E+00   0.000000E+00   0.000000E+00
   34     27   0.000000E+00   0.000000E+00   0.000000E+00
   34     28   0.294103E+01   0.225385E+02   0.364282E+02
   34     29   0.612545E+01   0.208126E+03   0.908850E+02
   34     30   0.579559E+01   0.188040E+03   0.933176E+02
   34     31   0.346077E+01   0.110000E+02   0.339186E+02
   34     32   0.000000E+00   0.000000E+00   0.000000E+00
   34     33   0.275743E+01   0.110297E+02   0.110297E+02
   34     34   0.000000E+00   0.000000E+00   0.000000E+00
   34     35   0.000000E+00   0.000000E+00   0.000000E+00
   34     36   0.000000E+00   0.000000E+00   0.000000E+00
   34     37   0.275000E+01   0.110000E+02   0.110000E+02
   34     38   0.479479E+01   0.112693E+02   0.632286E+02
   34     39   0.301105E+01   0.111651E+02   0.111651E+02
   34     40   0.000000E+00   0.000000E+00   0.000000E+00
   34     41   0.000000E+00   0.000000E+00   0.000000E+00
   34     42   0.357192E+01   0.592529E+02   0.316307E+02
   34     43   0.352677E+01   0.566153E+02   0.304695E+02
   34     44   0.599841E+01   0.202482E+03   0.939663E+02
   34     45   0.993953E+01   0.445552E+03   0.212322E+03
   34     46   0.275000E+01   0.428096E+03   0.197126E+03
   34     47   0.668328E+01   0.110000E+02   0.110000E+02
   34     48   0.275362E+01   0.110145E+02   0.110145E+02
   34     49   0.315324E+01   0.112075E+02   0.112075E+02
   34     50   0.000000E+00   0.000000E+00   0.000000E+00
   34     51   0.285029E+01   0.110001E+02   0.110001E+02
   34     52   0.000000E+00   0.000000E+00   0.000000E+00
   34     53   0.000000E+00   0.000000E+00   0.000000E+00
   34     54   0.278293E+01   0.110000E+02   0.110000E+02
   34     55   0.276707E+01   0.110000E+02   0.110000E+02
   34     56   0.276692E+01   0.110000E+02   0.110000E+02
   34     57   0.276106E+01   0.110000E+02   0.110000E+02
   34     58   0.276716E+01   0.110000E+02   0.110000E+02
   34     59   0.000000E+00   0.000000E+00   0.000000E+00
   34     60   0.000000E+00   0.000000E+00   0.000000E+00
   35      1   0.000000E+00   0.000000E+00   0.000000E+00
   35      2   0.000000E+00   0.000000E+00   0.000000E+00
   35      3   0.000000E+00   0.000000E+00   0.000000E+00
   35      4   0.000000E+00   0.000000E+00   0.000000E+00
   35      5   0.000000E+00   0.000000E+00   0.000000E+00
   35      6   0.000000E+00   0.000000E+00   0.000000E+00
   35      7   0.000000E+00   0.000000E+00   0.000000E+00
   35      8   0.000000E+00   0.000000E+00   0.000000E+00
   35      9   0.000000E+00   0.000000E+00   0.000000E+00
   35     10   0.000000E+00   0.000000E+00   0.000000E+00
   35     11   0.000000E+00   0.000000E+00   0.000000E+00
   35     12   0.000000E+00   0.000000E+00   0.000000E+00
   35     13   0.000000E+00   0.000000E+00   0.000000E+00
   35     14   0.000000E+00   0.000000E+00   0.000000E+00
   35     15   0.000000E+00   0.000000E+00   0.000000E+00
   35     16   0.000000E+00   0.000000E+00   0.000000E+00
   35     17   0.000000E+00   0.000000E+00   0.000000E+00
   35     18   0.000000E+00   0.000000E+00   0.000000E+00
   35     19   0.000000E+00   0.000000E+00   0.000000E+00
   35     20   0.000000E+00   0.000000E+00   0.000000E+00
   35     21   0.000000E+00   0.000000E+00   0.000000E+00
   35     22   0.000000E+00   0.000000E+00   0.000000E+00
   35     23   0.000000E+00   0.000000E+00   0.000000E+00
   35     24   0.000000E+00   0.000000E+00   0.000000E+00
   35     25   0.000000E+00   0.000000E+00   0.000000E+00
   35     26   0.277389E+01   0.128206E+02   0.194220E+02
   35     27   0.443239E+01   0.109366E+03   0.513616E+02
   35     28   0.277535E+01   0.110000E+02   0.115668E+02
   35     29   0.277976E+01   0.110000E+02   0.110000E+02
   35     30   0.275005E+01   0.110002E+02   0.110002E+02
   35     31   0.285010E+01   0.110188E+02   0.131591E+02
   35     32   0.381453E+01   0.727223E+02   0.351348E+02
   35     33   0.296228E+01   0.110004E+02   0.157019E+02
   35     34   0.000000E+00   0.000000E+00   0.000000E+00
   35     35   0.000000E+00   0.000000E+00   0.000000E+00
   35     36   0.000000E+00   0.000000E+00   0.000000E+00
   35     37   0.276528E+01   0.110611E+02   0.251563E+02
   35     38   0.000000E+00   0.000000E+00   0.000000E+00
   35     39   0.294843E+01   0.113602E+02   0.113602E+02
   35     40   0.000000E+00   0.000000E+00   0.000000E+00
   35     41   0.000000E+00   0.000000E+00   0.000000E+00
   35     42   0.336412E+01   0.481749E+02   0.281017E+02
   35     43   0.397075E+01   0.831329E+02   0.422665E+02
   35     44   0.490281E+01   0.137626E+03   0.670146E+02
   35     45   0.275000E+01   0.201003E+03   0.890089E+02
   35     46   0.275000E+01   0.187778E+03   0.110000E+02
   35     47   0.275000E+01   0.110000E+02   0.110000E+02
   35     48   0.363335E+01   0.110009E+02   0.110009E+02
   35     49   0.325073E+01   0.110442E+02   0.110442E+02
   35     50   0.305234E+01   0.110342E+02   0.110342E+02
   35     51   0.293016E+01   0.110019E+02   0.110019E+02
   35     52   0.281687E+01   0.110021E+02   0.110021E+02
   35     53   0.279061E+01   0.110000E+02   0.110000E+02
   35     54   0.278348E+01   0.110000E+02   0.110000E+02
   35     55   0.276762E+01   0.110000E+02   0.110000E+02
   35     56   0.000000E+00   0.000000E+00   0.000000E+00
   35     57   0.275868E+01   0.110093E+02   0.110093E+02
   35     58   0.276370E+01   0.110001E+02   0.110001E+02
   35     59   0.000000E+00   0.000000E+00   0.000000E+00
   35     60   0.000000E+00   0.000000E+00   0.000000E+00
   36      1   0.000000E+00   0.000000E+00   0.000000E+00
   36      2   0.000000E+00   0.000000E+00   0.000000E+00
   36      3   0.000000E+00   0.000000E+00   0.000000E+00
   36      4   0.000000E+00   0.000000E+00   0.000000E+00
   36      5   0.000000E+00   0.000000E+00   0.000000E+00
   36      6   0.000000E+00   0.000000E+00   0.000000E+00
   36      7   0.000000E+00   0.000000E+00   0.000000E+00
   36      8   0.000000E+00   0.000000E+00   0.000000E+00
   36      9   0.000000E+00   0.000000E+00   0.000000E+00
   36     10   0.000000E+00   0.000000E+00   0.000000E+00
   36     11   0.000000E+00   0.000000E+00   0.000000E+00
   36     12   0.000000E+00   0.000000E+00   0.000000E+00
   36     13   0.287639E+01   0.110000E+02   0.139905E+02
   36     14   0.278517E+01   0.110000E+02   0.119081E+02
   36     15   0.281249E+01   0.110000E+02   0.123811E+02
   36     16   0.275000E+01   0.110000E+02   0.110000E+02
   36     17   0.335177E+01   0.464453E+02   0.264579E+02
   36     18   0.320791E+01   0.379625E+02   0.239008E+02
   36     19   0.000000E+00   0.000000E+00   0.000000E+00
   36     20   0.000000E+00   0.000000E+00   0.000000E+00
   36     21   0.000000E+00   0.000000E+00   0.000000E+00
   36     22   0.000000E+00   0.000000E+00   0.000000E+00
   36     23   0.000000E+00   0.000000E+00   0.000000E+00
   36     24   0.000000E+00   0.000000E+00   0.000000E+00
   36     25   0.280305E+01   0.110000E+02   0.110000E+02
   36     26   0.361279E+01   0.614542E+02   0.320902E+02
   36     27   0.275000E+01   0.110000E+02   0.115542E+02
   36     28   0.275000E+01   0.110000E+02   0.110000E+02
   36     29   0.299917E+01   0.110000E+02   0.110000E+02
   36     30   0.283835E+01   0.110000E+02   0.110000E+02
   36     31   0.275000E+01   0.110000E+02   0.110000E+02
   36     32   0.309624E+01   0.312414E+02   0.192080E+02
   36     33   0.521170E+01   0.154930E+03   0.689618E+02
   36     34   0.487412E+01   0.135178E+03   0.587221E+02
   36     35   0.000000E+00   0.000000E+00   0.000000E+00
   36     36   0.000000E+00   0.000000E+00   0.000000E+00
   36     37   0.280790E+01   0.110383E+02   0.124010E+02
   36     38   0.282852E+01   0.110346E+02   0.110346E+02
   36     39   0.000000E+00   0.000000E+00   0.000000E+00
   36     40   0.000000E+00   0.000000E+00   0.000000E+00
   36     41   0.000000E+00   0.000000E+00   0.000000E+00
   36     42   0.000000E+00   0.000000E+00   0.000000E+00
   36     43   0.000000E+00   0.000000E+00   0.000000E+00
   36     44   0.639955E+01   0.234819E+03   0.136500E+03
   36     45   0.275003E+01   0.122607E+03   0.574924E+02
   36     46   0.275000E+01   0.474129E+03   0.229081E+03
   36     47   0.433014E+01   0.110000E+02   0.110000E+02
   36     48   0.369939E+01   0.110000E+02   0.110000E+02
   36     49   0.275020E+01   0.110008E+02   0.110008E+02
   36     50   0.302415E+01   0.110006E+02   0.110006E+02
   36     51   0.286568E+01   0.110365E+02   0.110365E+02
   36     52   0.286961E+01   0.110934E+02   0.110934E+02
   36     53   0.279978E+01   0.110013E+02   0.110013E+02
   36     54   0.277857E+01   0.110000E+02   0.110000E+02
   36     55   0.000000E+00   0.000000E+00   0.000000E+00
   36     56   0.294865E+01   0.117317E+02   0.117317E+02
   36     57   0.280905E+01   0.112004E+02   0.112004E+02
   36     58   0.277048E+01   0.110025E+02   0.110025E+02
   36     59   0.000000E+00   0.000000E+00   0.000000E+00
   36     60   0.000000E+00   0.000000E+00   0.000000E+00
   37      1   0.000000E+00   0.000000E+00   0.000000E+00
   37      2   0.000000E+00   0.000000E+00   0.000000E+00
   37      3   0.000000E+00   0.000000E+00   0.000000E+00
   37      4   0.000000E+00   0.000000E+00   0.000000E+00
   37      5   0.000000E+00   0.000000E+00   0.000000E+00
   37      6   0.000000E+00   0.000000E+00   0.000000E+00
   37      7   0.000000E+00   0.000000E+00   0.000000E+00
   37      8   0.000000E+00   0.000000E+00   0.000000E+00
   37      9   0.000000E+00   0.000000E+00   0.000000E+00
   37     10   0.000000E+00   0.000000E+00   0.000000E+00
   37     11   0.000000E+00   0.000000E+00   0.000000E+00
   37     12   0.282614E+01   0.110252E+02   0.110252E+02
   37     13   0.283700E+01   0.110004E+02   0.133236E+02
   37     14   0.285025E+01   0.110000E+02   0.110000E+02
   37     15   0.284959E+01   0.169222E+02   0.137193E+02
   37     16   0.279933E+01   0.110000E+02   0.124734E+02
   37     17   0.289281E+01   0.110000E+02   0.151596E+02
   37     18   0.311717E+01   0.328341E+02   0.215042E+02
   37     19   0.400013E+01   0.862074E+02   0.588349E+02
   37     20   0.348240E+01   0.543423E+02   0.342912E+02
   37     21   0.321342E+01   0.400395E+02   0.105692E+03
   37     22   0.279372E+01   0.140800E+02   0.110000E+02
   37     23   0.285083E+01   0.193362E+02   0.110000E+02
   37     24   0.278416E+01   0.110000E+02   0.110000E+02
   37     25   0.120673E+02   0.557422E+03   0.263567E+03
   37     26   0.293250E+01   0.110000E+02   0.152585E+02
   37     27   0.275000E+01   0.110000E+02   0.110000E+02
   37     28   0.275000E+01   0.110000E+02   0.110000E+02
   37     29   0.275908E+01   0.110000E+02   0.110000E+02
   37     30   0.275791E+01   0.110000E+02   0.110000E+02
   37     31   0.275000E+01   0.110000E+02   0.110000E+02
   37     32   0.340501E+01   0.110000E+02   0.110000E+02
   37     33   0.357068E+01   0.590014E+02   0.309258E+02
   37     34   0.821715E+01   0.330627E+03   0.133531E+03
   37     35   0.000000E+00   0.000000E+00   0.000000E+00
   37     36   0.000000E+00   0.000000E+00   0.000000E+00
   37     37   0.284556E+01   0.165885E+02   0.131958E+02
   37     38   0.000000E+00   0.000000E+00   0.000000E+00
   37     39   0.000000E+00   0.000000E+00   0.000000E+00
   37     40   0.000000E+00   0.000000E+00   0.000000E+00
   37     41   0.000000E+00   0.000000E+00   0.000000E+00
   37     42   0.000000E+00   0.000000E+00   0.000000E+00
   37     43   0.000000E+00   0.000000E+00   0.000000E+00
   37     44   0.000000E+00   0.000000E+00   0.000000E+00
   37     45   0.385017E+01   0.747657E+02   0.387256E+02
   37     46   0.541028E+01   0.169451E+03   0.814686E+02
   37     47   0.275000E+01   0.110000E+02   0.110000E+02
   37     48   0.349011E+01   0.110000E+02   0.110000E+02
   37     49   0.275012E+01   0.110005E+02   0.110005E+02
   37     50   0.297913E+01   0.110240E+02   0.110240E+02
   37     51   0.287289E+01   0.110101E+02   0.110101E+02
   37     52   0.284546E+01   0.110064E+02   0.110064E+02
   37     53   0.283019E+01   0.110001E+02   0.110001E+02
   37     54   0.276842E+01   0.110000E+02   0.110000E+02
   37     55   0.000000E+00   0.000000E+00   0.000000E+00
   37     56   0.000000E+00   0.000000E+00   0.000000E+00
   37     57   0.283324E+01   0.112900E+02   0.112900E+02
   37     58   0.276386E+01   0.110062E+02   0.110062E+02
   37     59   0.000000E+00   0.000000E+00   0.000000E+00
   37     60   0.000000E+00   0.000000E+00   0.000000E+00
   38      1   0.000000E+00   0.000000E+00   0.000000E+00
   38      2   0.000000E+00   0.000000E+00   0.000000E+00
   38      3   0.000000E+00   0.000000E+00   0.000000E+00
   38      4   0.000000E+00   0.000000E+00   0.000000E+00
   38      5   0.000000E+00   0.000000E+00   0.000000E+00
   38      6   0.000000E+00   0.000000E+00   0.000000E+00
   38      7   0.000000E+00   0.000000E+00   0.000000E+00
   38      8   0.000000E+00   0.000000E+00   0.000000E+00
   38      9   0.000000E+00   0.000000E+00   0.000000E+00
   38     10   0.000000E+00   0.000000E+00   0.000000E+00
   38     11   0.000000E+00   0.000000E+00   0.000000E+00
   38     12   0.281502E+01   0.110974E+02   0.110974E+02
   38     13   0.000000E+00   0.000000E+00   0.000000E+00
   38     14   0.286382E+01   0.110000E+02   0.110000E+02
   38     15   0.286453E+01   0.178299E+02   0.110000E+02
   38     16   0.286670E+01   0.110000E+02   0.110000E+02
   38     17   0.275000E+01   0.110000E+02   0.110000E+02
   38     18   0.321886E+01   0.385768E+02   0.232272E+02
   38     19   0.343447E+01   0.511914E+02   0.290188E+02
   38     20   0.336134E+01   0.110000E+02   0.271063E+02
   38     21   0.662044E+01   0.237391E+03   0.100323E+03
   38     22   0.370198E+01   0.110000E+02   0.110000E+02
   38     23   0.100642E+02   0.110000E+02   0.110000E+02
   38     24   0.523827E+01   0.156576E+03   0.687910E+02
   38     25   0.330590E+01   0.435454E+02   0.248508E+02
   38     26   0.278559E+01   0.110000E+02   0.110000E+02
   38     27   0.281008E+01   0.110000E+02   0.125148E+02
   38     28   0.275000E+01   0.110000E+02   0.110000E+02
   38     29   0.275000E+01   0.110000E+02   0.110000E+02
   38     30   0.275686E+01   0.110000E+02   0.110000E+02
   38     31   0.275000E+01   0.110000E+02   0.110000E+02
   38     32   0.280235E+01   0.110000E+02   0.121627E+02
   38     33   0.330011E+01   0.431945E+02   0.246370E+02
   38     34   0.119804E+02   0.551159E+03   0.261680E+03
   38     35   0.000000E+00   0.000000E+00   0.000000E+00
   38     36   0.000000E+00   0.000000E+00   0.000000E+00
   38     37   0.000000E+00   0.000000E+00   0.000000E+00
   38     38   0.000000E+00   0.000000E+00   0.000000E+00
   38     39   0.000000E+00   0.000000E+00   0.000000E+00
   38     40   0.000000E+00   0.000000E+00   0.000000E+00
   38     41   0.000000E+00   0.000000E+00   0.000000E+00
   38     42   0.000000E+00   0.000000E+00   0.000000E+00
   38     43   0.000000E+00   0.000000E+00   0.000000E+00
   38     44   0.000000E+00   0.000000E+00   0.000000E+00
   38     45   0.000000E+00   0.000000E+00   0.000000E+00
   38     46   0.275227E+01   0.755231E+02   0.382972E+02
   38     47   0.275010E+01   0.110004E+02   0.110004E+02
   38     48   0.337105E+01   0.110000E+02   0.110000E+02
   38     49   0.305851E+01   0.110020E+02   0.110020E+02
   38     50   0.300046E+01   0.111558E+02   0.111558E+02
   38     51   0.000000E+00   0.000000E+00   0.000000E+00
   38     52   0.282647E+01   0.110013E+02   0.110013E+02
   38     53   0.282072E+01   0.110000E+02   0.110000E+02
   38     54   0.278218E+01   0.110000E+02   0.110000E+02
   38     55   0.000000E+00   0.000000E+00   0.000000E+00
   38     56   0.000000E+00   0.000000E+00   0.000000E+00
   38     57   0.000000E+00   0.000000E+00   0.000000E+00
   38     58   0.276206E+01   0.110000E+02   0.110000E+02
   38     59   0.000000E+00   0.000000E+00   0.000000E+00
   38     60   0.000000E+00   0.000000E+00   0.000000E+00
   39      1   0.000000E+00   0.000000E+00   0.000000E+00
   39      2   0.000000E+00   0.000000E+00   0.000000E+00
   39      3   0.000000E+00   0.000000E+00   0.000000E+00
   39      4   0.000000E+00   0.000000E+00   0.000000E+00
   39      5   0.000000E+00   0.000000E+00   0.000000E+00
   39      6   0.000000E+00   0.000000E+00   0.000000E+00
   39      7   0.000000E+00   0.000000E+00   0.000000E+00
   39      8   0.000000E+00   0.000000E+00   0.000000E+00
   39      9   0.000000E+00   0.000000E+00   0.000000E+00
   39     10   0.000000E+00   0.000000E+00   0.000000E+00
   39     11   0.000000E+00   0.000000E+00   0.000000E+00
   39     12   0.000000E+00   0.000000E+00   0.000000E+00
   39     13   0.000000E+00   0.000000E+00   0.000000E+00
   39     14   0.000000E+00   0.000000E+00   0.000000E+00
   39     15   0.000000E+00   0.000000E+00   0.000000E+00
   39     16   0.289269E+01   0.110000E+02   0.110000E+02
   39     17   0.311633E+01   0.326421E+02   0.206830E+02
   39     18   0.382632E+01   0.741252E+02   0.365696E+02
   39     19   0.440284E+01   0.107862E+03   0.510686E+02
   39     20   0.825695E+01   0.333574E+03   0.155829E+03
   39     21   0.356386E+01   0.110000E+02   0.309382E+02
   39     22   0.320050E+01   0.374321E+02   0.223771E+02
   39     23   0.425166E+01   0.110000E+02   0.474444E+02
   39     24   0.361915E+01   0.618727E+02   0.318098E+02
   39     25   0.275000E+01   0.110000E+02   0.110000E+02
   39     26   0.278840E+01   0.110000E+02   0.120562E+02
   39     27   0.275000E+01   0.110000E+02   0.110000E+02
   39     28   0.275000E+01   0.110000E+02   0.110000E+02
   39     29   0.275000E+01   0.110000E+02   0.110000E+02
   39     30   0.275000E+01   0.110000E+02   0.110000E+02
   39     31   0.275000E+01   0.110000E+02   0.110000E+02
   39     32   0.275512E+01   0.110000E+02   0.111235E+02
   39     33   0.309280E+01   0.310647E+02   0.194025E+02
   39     34   0.366011E+01   0.654416E+02   0.504135E+02
   39     35   0.000000E+00   0.000000E+00   0.000000E+00
   39     36   0.000000E+00   0.000000E+00   0.000000E+00
   39     37   0.000000E+00   0.000000E+00   0.000000E+00
   39     38   0.000000E+00   0.000000E+00   0.000000E+00
   39     39   0.000000E+00   0.000000E+00   0.000000E+00
   39     40   0.000000E+00   0.000000E+00   0.000000E+00
   39     41   0.000000E+00   0.000000E+00   0.000000E+00
   39     42   0.000000E+00   0.000000E+00   0.000000E+00
   39     43   0.000000E+00   0.000000E+00   0.000000E+00
   39     44   0.000000E+00   0.000000E+00   0.000000E+00
   39     45   0.275000E+01   0.110000E+02   0.110000E+02
   39     46   0.276450E+01   0.723565E+02   0.368545E+02
   39     47   0.275450E+01   0.110180E+02   0.110180E+02
   39     48   0.275000E+01   0.110000E+02   0.110000E+02
   39     49   0.303544E+01   0.110007E+02   0.110007E+02
   39     50   0.291974E+01   0.110976E+02   0.110976E+02
   39     51   0.292224E+01   0.112556E+02   0.112556E+02
   39     52   0.286444E+01   0.111307E+02   0.111307E+02
   39     53   0.278891E+01   0.110193E+02   0.110193E+02
   39     54   0.000000E+00   0.000000E+00   0.000000E+00
   39     55   0.000000E+00   0.000000E+00   0.000000E+00
   39     56   0.000000E+00   0.000000E+00   0.000000E+00
   39     57   0.000000E+00   0.000000E+00   0.000000E+00
   39     58   0.276379E+01   0.110000E+02   0.110000E+02
   39     59   0.000000E+00   0.000000E+00   0.000000E+00
   39     60   0.000000E+00   0.000000E+00   0.000000E+00
   40      1   0.000000E+00   0.000000E+00   0.000000E+00
   40      2   0.000000E+00   0.000000E+00   0.000000E+00
   40      3   0.000000E+00   0.000000E+00   0.000000E+00
   40      4   0.000000E+00   0.000000E+00   0.000000E+00
   40      5   0.000000E+00   0.000000E+00   0.000000E+00
   40      6   0.000000E+00   0.000000E+00   0.000000E+00
   40      7   0.000000E+00   0.000000E+00   0.000000E+00
   40      8   0.000000E+00   0.000000E+00   0.000000E+00
   40      9   0.000000E+00   0.000000E+00   0.000000E+00
   40     10   0.000000E+00   0.000000E+00   0.000000E+00
   40     11   0.000000E+00   0.000000E+00   0.000000E+00
   40     12   0.000000E+00   0.000000E+00   0.000000E+00
   40     13   0.300714E+01   0.117317E+02   0.117317E+02
   40     14   0.000000E+00   0.000000E+00   0.000000E+00
   40     15   0.000000E+00   0.000000E+00   0.000000E+00
   40     16   0.000000E+00   0.000000E+00   0.000000E+00
   40     17   0.000000E+00   0.000000E+00   0.000000E+00
   40     18   0.275000E+01   0.820845E+02   0.410994E+02
   40     19   0.275000E+01   0.126297E+03   0.641480E+02
   40     20   0.275000E+01   0.112665E+03   0.586158E+02
   40     21   0.375127E+01   0.110000E+02   0.358555E+02
   40     22   0.275000E+01   0.110000E+02   0.332235E+02
   40     23   0.338677E+01   0.110000E+02   0.256419E+02
   40     24   0.275000E+01   0.110000E+02   0.110000E+02
   40     25   0.275000E+01   0.110000E+02   0.136949E+02
   40     26   0.275000E+01   0.110000E+02   0.118808E+02
   40     27   0.277848E+01   0.126658E+02   0.116695E+02
   40     28   0.275000E+01   0.110000E+02   0.110000E+02
   40     29   0.282519E+01   0.110000E+02   0.110000E+02
   40     30   0.276448E+01   0.110000E+02   0.110000E+02
   40     31   0.276061E+01   0.110000E+02   0.112426E+02
   40     32   0.285507E+01   0.110000E+02   0.134092E+02
   40     33   0.277605E+01   0.110000E+02   0.115868E+02
   40     34   0.353061E+01   0.573459E+02   0.376268E+02
   40     35   0.275000E+01   0.110000E+02   0.122867E+02
   40     36   0.279409E+01   0.136073E+02   0.123004E+02
   40     37   0.000000E+00   0.000000E+00   0.000000E+00
   40     38   0.000000E+00   0.000000E+00   0.000000E+00
   40     39   0.000000E+00   0.000000E+00   0.000000E+00
   40     40   0.000000E+00   0.000000E+00   0.000000E+00
   40     41   0.000000E+00   0.000000E+00   0.000000E+00
   40     42   0.000000E+00   0.000000E+00   0.000000E+00
   40     43   0.000000E+00   0.000000E+00   0.000000E+00
   40     44   0.000000E+00   0.000000E+00   0.000000E+00
   40     45   0.000000E+00   0.000000E+00   0.000000E+00
   40     46   0.275950E+01   0.110380E+02   0.110380E+02
   40     47   0.275000E+01   0.110000E+02   0.110000E+02
   40     48   0.275000E+01   0.110000E+02   0.110000E+02
   40     49   0.295636E+01   0.110000E+02   0.110000E+02
   40     50   0.000000E+00   0.000000E+00   0.000000E+00
